Cell_ID,Animal_ID,Animal_sex,Behavior,Bregma,Centroid_X,Centroid_Y,Cell_class,Neuron_cluster_ID,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Blank_1,Blank_2,Blank_3,Blank_4,Blank_5,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Fos,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf
2b8d5a90-633f-433e-a2fe-de451222bab0,5,Male,Naive,0.26,-2199.085584,2354.709732,Excitatory,E-11,0.0,0.0,4.601701981,0.0,2.300806,4.601701981,0.0,0.0,0.0,0.0,2.300806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.601701981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10409106,0.0,11.50546946,2.300806,0.0,0.0,0.0,16.10409106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.601701981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.601701981,0.0,0.0,2.300806,0.0,0.0,0.0,0.0,0.0,6.902599998,0.0,9.202344872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.70700968,0.0,0.0,11.50546946,0.0,0.0,4.601701981,0.0,4.601701981,0.0,0.0,0.0,0.0,0.0,0.0,4.601701981,0.0,4.601701981,9.202344872,0.0,2.300806,2.300806,2.300806,0.0,0.0,2.300806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.601701981,0.0,0.0,0.0,0.0,18.40885878,0.0,0.0,0.0,2.300806,0.0,0.0,0.0,0.0,2.300806,0.0,9.202344872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003381293,0.002735291,,0.014042833,0.0,0.0,0.04060522,0.0,0.0,0.0,0.0,0.0,0.037380309,0.0,0.0,0.0,0.01060048,0.0,0.0
374a0abd-8ec2-4988-b947-00d1d51e929d,5,Male,Naive,0.26,-2230.481624,2473.348405,Excitatory,E-21,0.0,0.0,0.0,2.057736096,0.0,2.057736096,1.028897,0.0,0.0,0.0,1.028897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028897,0.0,2.057736096,3.086674049,1.028897,1.028897,0.0,0.0,0.0,0.0,0.0,13.37474006,0.0,0.0,0.0,1.028897,5.14440735,0.0,1.028897,0.0,0.0,0.0,0.0,0.0,1.028897,0.0,3.086674049,0.0,0.0,0.0,0.0,14.40281148,0.0,64.82638416,10.28755813,0.0,0.0,0.0,0.0,0.0,0.0,1.028897,0.0,0.0,0.0,0.0,1.028897,0.0,0.0,4.115522509,0.0,0.0,0.0,0.0,1.028897,2.057736096,0.0,0.0,6.173316613,0.0,0.0,1.028897,0.0,1.028897,1.028897,0.0,0.0,0.0,0.0,0.0,0.0,1.028897,0.0,1.028897,0.0,6.173316613,0.0,4.115522509,1.028897,0.0,1.028897,0.0,2.057736096,0.0,0.0,0.0,4.115522509,1.028897,1.028897,0.0,0.0,0.0,0.0,3.086674049,0.0,0.0,3.086674049,0.0,1.028897,1.028897,1.028897,0.0,1.028897,1.028897,0.0,0.0,0.0,0.0,49.38485348,3.086674049,0.0,4.115522509,1.028897,0.0,1.028897,7.202193299,0.0,0.0,0.0,0.010889766,0.0,0.0,0.014591921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019954034,0.0,0.0,0.012300147,0.0
8a14ff4b-41ec-4e93-b3b7-ca8958735506,5,Male,Naive,0.26,-2307.495603,2704.760443,Excitatory,E-21,0.0,0.584674246,2.338643134,2.338643134,1.169351867,0.584674246,2.923286284,2.338643134,0.0,0.0,2.338643134,0.584674246,0.0,0.0,0.584674246,0.0,0.0,0.0,0.0,0.0,0.0,7.016042295,0.0,0.0,5.846679522,20.46347318,0.0,0.0,0.584674246,0.0,5.261955831,0.584674246,15.20317043,0.584674246,0.584674246,0.0,0.0,8.185229247,0.584674246,0.0,0.0,0.0,3.507959441,0.0,0.584674246,0.584674246,0.0,0.0,0.0,0.0,0.0,0.0,6.431389081,0.584674246,65.48137605,19.29551145,1.169351867,0.0,2.338643134,0.584674246,0.0,0.584674246,5.261955831,0.584674246,0.584674246,0.584674246,0.0,1.169351867,0.584674246,1.169351867,0.0,0.0,0.584674246,0.0,0.0,1.753975041,2.338643134,0.0,0.0,3.507959441,0.0,0.0,0.0,1.169351867,0.584674246,0.0,0.0,3.507959441,0.0,0.0,0.0,0.0,0.584674246,0.0,0.0,0.0,5.846679522,0.0,7.600624758,4.092605093,0.584674246,0.584674246,0.0,0.584674246,0.0,1.169351867,0.0,0.0,0.584674246,3.507959441,0.0,0.584674246,0.0,0.0,1.753975041,0.0,0.584674246,2.338643134,1.753975041,1.169351867,0.0,0.0,0.0,0.0,1.169351867,0.0,0.584674246,1.169351867,0.0,0.0,7.016042295,0.584674246,10.52391377,0.584674246,0.0,1.169351867,1.169351867,0.0,0.0,1.753975041,0.0,0.0,0.0,0.022567534,,0.0,0.0,0.0,0.0,0.0,0.005733231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018322876,0.008542955
89af2a47-8e58-4b8f-9368-0bada2b14bf1,5,Male,Naive,0.26,-2274.38433,2748.502633,Excitatory,E-20,0.0,0.0,1.926375148,0.0,0.0,0.0,0.0,1.926375148,0.0,0.0,2.889555744,0.0,0.0,0.0,0.0,0.0,0.0,1.926375148,0.0,0.0,0.0,1.926375148,0.0,0.0,0.0,0.963179453,0.963179453,0.0,0.0,0.963179453,0.0,0.963179453,11.55740785,0.0,0.0,0.0,0.0,11.55740785,0.0,0.0,0.0,0.963179453,0.0,0.0,0.0,0.0,1.926375148,0.0,0.0,0.0,0.0,0.963179453,15.40967576,0.963179453,1.926375148,5.779068152,0.0,0.0,0.0,0.0,0.0,2.889555744,2.889555744,0.0,0.963179453,10.59578088,7.705425435,2.889555744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963179453,0.0,0.0,4.815941105,0.0,2.889555744,1.926375148,0.0,1.926375148,3.852661523,0.0,0.0,0.0,0.0,0.0,1.926375148,1.926375148,0.0,0.0,0.0,1.926375148,0.0,1.926375148,0.0,0.0,0.963179453,0.963179453,0.963179453,0.0,0.963179453,0.0,0.0,0.963179453,0.0,0.0,0.0,0.0,2.889555744,1.926375148,0.0,0.963179453,0.0,0.0,11.55740785,0.0,0.0,0.0,0.0,0.963179453,0.0,0.963179453,0.0,0.963179453,0.963179453,2.889555744,0.0,0.0,0.0,0.0,1.926375148,0.0,0.963179453,0.0,0.0,0.01174997,0.0,0.016983016,0.0133223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051513856,0.0,0.0,0.0,0.008827936,0.0,0.006350577,0.012089921,0.032167072
f9314af9-d468-4219-941d-b3b07ba6db4a,5,Male,Naive,0.26,-2233.21129,2676.237217,Excitatory,E-4,0.0,0.0,0.0,0.870466783,0.870466783,0.0,0.0,1.740942974,0.0,0.0,4.352417722,0.0,0.0,0.0,0.870466783,0.0,0.0,0.0,0.0,0.0,0.0,1.740942974,1.740942974,1.740942974,1.740942974,0.0,0.0,0.0,0.0,0.0,4.352417722,0.0,20.02325703,0.870466783,0.0,1.740942974,0.0,6.963793678,1.740942974,0.0,0.0,0.0,3.481877685,0.0,0.0,0.870466783,0.0,0.0,0.870466783,0.0,0.0,0.0,3.481877685,0.0,1.740942974,0.0,0.0,0.870466783,0.0,0.0,0.0,4.352417722,2.611436641,0.0,0.870466783,20.02325703,1.740942974,6.963793678,11.31685986,0.0,0.0,0.0,0.0,0.0,0.870466783,0.870466783,0.0,0.0,0.0,1.740942974,0.0,0.0,2.611436641,0.0,7.834256404,0.0,0.870466783,2.611436641,2.611436641,0.0,0.0,1.740942974,0.0,0.870466783,0.0,0.0,10.44458371,0.0,4.352417722,1.740942974,0.0,0.0,0.0,0.0,0.870466783,0.0,0.0,0.870466783,0.870466783,0.870466783,0.870466783,0.0,0.870466783,2.611436641,0.870466783,0.0,0.0,2.611436641,0.0,29.59849035,0.0,0.0,0.0,0.0,0.870466783,10.44458371,0.0,0.0,0.0,21.76145393,5.222859563,0.0,0.0,0.0,1.740942974,0.870466783,0.870466783,0.0,0.0,0.0,0.020121968,0.046032071,0.026209427,0.034117768,,0.0,0.005279207,0.0,0.0,0.0,0.023582848,0.0,0.136600912,0.0,0.020059254,0.0,0.01743108,0.0,0.018481864,0.039886643,0.0
e79882c7-376a-4c4e-958c-420b4abd6130,5,Male,Naive,0.26,-2246.798549,2751.280895,Excitatory,E-6,0.0,0.0,0.0,0.831259961,0.831259961,0.0,4.156202914,0.831259961,1.662502351,0.831259961,4.156202914,0.0,0.0,0.0,0.0,0.0,0.831259961,0.831259961,0.0,0.0,0.0,1.662502351,0.831259961,0.0,5.81867514,0.831259961,0.0,0.831259961,0.831259961,0.0,1.662502351,0.0,19.11870395,1.662502351,0.831259961,0.0,0.0,7.481252636,2.493735317,0.0,0.831259961,0.0,7.481252636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831259961,0.0,0.831259961,0.831259961,0.0,0.831259961,0.0,0.0,0.0,0.0,0.831259961,0.0,11.63863,0.0,3.324939135,0.831259961,0.0,2.493735317,0.831259961,0.0,2.493735317,0.0,0.0,0.831259961,0.831259961,0.0,2.493735317,0.0,0.0,1.662502351,0.0,0.0,0.0,0.0,4.156202914,0.0,1.662502351,1.662502351,0.0,1.662502351,0.0,0.831259961,0.831259961,0.0,0.0,0.0,4.987423809,0.0,1.662502351,4.987423809,0.0,0.831259961,0.0,0.0,0.0,0.0,0.831259961,0.831259961,0.0,0.831259961,0.0,0.0,0.0,3.324939135,2.493735317,0.831259961,0.831259961,0.0,1.662502351,14.13212778,0.0,0.0,0.0,0.0,2.493735317,14.13212778,0.0,0.831259961,0.0,0.831259961,4.987423809,0.0,0.0,0.0,0.0,4.987423809,0.0,0.0,0.0,0.831259961,0.033622608,0.0,0.0,0.013023453,,0.0,0.0,0.0,0.0,0.002666258,0.008830491,0.0,0.100760914,0.0,0.0,0.0,0.010441093,0.0,0.0,0.011628836,0.008464001
6043d0d8-5847-47ef-8a65-9ccd7e239e6d,5,Male,Naive,0.26,-2221.198632,2893.635323,Excitatory,E-21,0.38835331,0.776724127,2.330197573,2.718604581,0.0,1.941846444,1.16511017,0.776724127,1.16511017,0.0,0.38835331,0.776724127,0.0,0.0,0.38835331,0.38835331,0.0,0.776724127,0.0,0.0,1.553465533,3.106955527,0.0,0.38835331,1.553465533,0.776724127,1.16511017,0.0,0.38835331,0.0,0.0,0.38835331,0.38835331,0.0,0.0,1.16511017,0.776724127,4.272055821,1.941846444,0.38835331,0.0,0.38835331,2.718604581,13.97959253,0.38835331,0.38835331,0.0,10.48682488,0.0,0.38835331,0.38835331,1.16511017,51.65019694,0.776724127,1.941846444,12.81656231,1.16511017,0.0,0.776724127,1.16511017,0.0,2.718604581,3.49531366,0.0,0.0,0.776724127,7.37895774,5.048810793,0.38835331,0.0,0.38835331,0.38835331,0.0,0.38835331,0.0,3.49531366,2.330197573,0.0,0.38835331,2.718604581,0.0,0.38835331,0.38835331,0.38835331,0.38835331,0.0,0.0,1.941846444,0.0,0.0,0.0,0.776724127,0.38835331,0.38835331,0.0,1.16511017,8.544210297,0.38835331,5.437096207,3.49531366,0.0,1.553465533,0.0,6.213898044,0.38835331,0.38835331,0.0,0.776724127,1.16511017,1.16511017,0.0,0.38835331,0.38835331,0.0,1.16511017,0.0,0.38835331,1.553465533,0.38835331,27.18382931,0.0,0.0,0.0,1.553465533,1.941846444,0.0,0.776724127,0.0,1.553465533,72.23184907,6.213898044,0.0,1.941846444,0.0,0.776724127,2.718604581,0.776724127,0.0,0.38835331,1.16511017,0.054068901,0.023587562,0.01918917,0.021517944,,0.0,0.008886475,0.009950759,0.0,0.001263581,0.026592294,0.0,0.0,0.0,0.0,0.0,0.037320594,0.0,0.0,0.035902783,0.0
66c72642-845e-45cd-a2a4-0d296b2b5e53,5,Male,Naive,0.26,-2169.744245,2873.997722,Excitatory,E-17,0.0,0.0,1.377825609,2.066690868,0.0,2.066690868,3.444470214,1.377825609,0.0,0.0,2.066690868,0.688884695,0.0,0.0,0.0,0.688884695,0.0,0.0,0.0,0.0,0.0,13.77746706,0.688884695,0.0,0.0,0.0,0.0,0.0,0.0,4.133339644,4.822238611,0.0,4.133339644,0.0,0.0,0.0,0.688884695,8.266804481,2.066690868,0.0,1.377825609,0.0,0.0,0.0,0.0,3.444470214,0.0,2.066690868,0.0,0.0,0.0,0.0,4.133339644,2.066690868,0.688884695,3.444470214,0.0,0.0,1.377825609,0.688884695,0.688884695,0.688884695,1.377825609,0.0,0.0,0.0,2.066690868,0.688884695,0.0,0.0,1.377825609,0.0,0.0,0.688884695,0.0,3.444470214,2.066690868,0.0,0.688884695,11.02264435,0.0,0.0,2.066690868,0.0,1.377825609,1.377825609,0.0,0.0,0.0,12.39985195,0.0,0.0,0.0,0.688884695,0.0,1.377825609,4.133339644,0.0,9.643880744,2.066690868,0.0,0.0,2.755605791,0.0,0.0,0.0,0.0,2.066690868,0.0,1.377825609,0.0,0.0,0.688884695,0.0,4.822238611,0.0,0.0,4.133339644,0.688884695,12.39985195,0.0,0.0,0.0,0.688884695,2.066690868,0.0,3.444470214,0.0,0.0,3.444470214,3.444470214,0.688884695,0.0,0.688884695,2.066690868,1.377825609,0.0,0.0,0.0,4.133339644,0.006797898,0.0,0.0,0.010580933,,0.0,0.0,0.0,0.059070814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014894736,0.0,0.0,0.009113695,0.063462058
dd537646-dbfd-42e1-820a-8c68912f6d6c,5,Male,Naive,0.26,-2159.265602,2969.818326,Excitatory,E-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520505319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08326469,0.0,0.0,17.04263652,0.0,0.0,0.0,0.0,17.04263652,0.0,0.0,0.0,8.520505319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08326469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04263652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520505319,0.0,8.520505319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520505319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520505319,0.0,0.0,0.0,0.0,0.0,0.0,34.08326469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520505319,0.0,0.0,0.00495589,0.0,,0.0,0.0,0.0,0.0,0.016211254,0.0,0.0,0.068917039,0.0,0.0,0.0,0.0,0.043253859,0.004076725,0.0,0.06381963
dbe0848a-d917-4191-97ea-a7a5cf0a50c0,5,Male,Naive,0.26,-2316.245846,2839.548503,Excitatory,E-21,1.229050974,0.614544427,1.843609785,0.614544427,0.0,0.0,0.614544427,0.614544427,0.0,0.0,1.229050974,0.0,0.0,0.614544427,0.0,0.0,0.0,0.614544427,0.614544427,0.0,0.614544427,6.759790567,0.614544427,0.0,0.0,0.0,0.0,0.614544427,0.614544427,0.0,6.759790567,0.0,3.0726773,0.0,0.614544427,0.614544427,0.614544427,3.687162388,1.843609785,0.0,0.0,0.0,1.229050974,3.687162388,0.614544427,0.614544427,2.458119525,12.90592875,1.229050974,0.0,0.0,0.0,19.04933627,1.229050974,0.0,6.759790567,0.0,0.0,0.0,0.0,0.0,11.67651866,5.530854375,0.0,0.0,0.614544427,3.687162388,3.0726773,0.0,0.614544427,0.614544427,0.0,0.0,0.614544427,0.614544427,1.229050974,0.0,0.0,0.0,2.458119525,0.0,0.0,0.614544427,1.229050974,0.0,0.0,0.614544427,0.614544427,0.0,0.0,0.0,2.458119525,0.614544427,0.614544427,0.0,0.614544427,4.301759216,0.614544427,4.916297441,0.0,0.0,2.458119525,0.0,3.0726773,0.0,0.614544427,0.0,1.229050974,0.0,0.614544427,0.614544427,0.0,0.0,19.66331518,1.229050974,0.0,1.229050974,3.0726773,0.0,11.67651866,0.0,0.0,0.0,0.614544427,6.759790567,0.614544427,1.229050974,0.0,0.0,45.47292417,2.458119525,0.0,0.614544427,0.614544427,0.0,2.458119525,0.614544427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00098696,0.0,0.0,0.0,0.0,0.075942345,0.0,0.0,0.0,0.0,0.0,0.010597222,0.0,0.0,0.020774706,0.0
115db1bd-bc67-489c-b47b-1dbe33cfb690,5,Male,Naive,0.26,-2273.834497,3069.511268,Excitatory,E-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033945254,0.0,0.0,0.0,0.0,1.011314572,1.011314572,0.0,1.011314572,0.0,0.0,0.0,0.0,0.0,5.056615449,0.0,0.0,0.0,0.0,0.0,0.0,4.045334909,1.011314572,0.0,0.0,0.0,10.11219874,1.011314572,0.0,0.0,0.0,2.02266488,0.0,0.0,0.0,0.0,23.26051412,0.0,1.011314572,20.22755623,2.02266488,0.0,0.0,0.0,0.0,1.011314572,2.02266488,0.0,0.0,1.011314572,3.033945254,1.011314572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011314572,0.0,0.0,0.0,6.067893551,0.0,0.0,1.011314572,0.0,1.011314572,0.0,0.0,1.011314572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011314572,0.0,7.079230524,3.033945254,0.0,7.079230524,0.0,3.033945254,1.011314572,0.0,1.011314572,0.0,1.011314572,0.0,0.0,1.011314572,0.0,0.0,1.011314572,0.0,0.0,0.0,0.0,17.19281905,0.0,0.0,0.0,0.0,0.0,0.0,2.02266488,0.0,0.0,26.29606226,2.02266488,0.0,0.0,1.011314572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003734842,0.01154964,0.002332933,,0.0,0.0,0.0,0.0,0.087026171,0.0,0.0,0.0,0.0,0.012376837,0.0,0.018612497,0.0,0.041343475,0.010701942,0.0
802956af-1876-4b15-8b13-96b42bf1592c,5,Male,Naive,0.26,-2236.824298,3161.58137,Excitatory,E-21,0.0,1.384459773,0.0,0.692232377,0.692232377,0.692232377,1.384459773,1.384459773,0.0,0.0,1.384459773,0.0,0.0,0.0,0.0,0.0,0.692232377,0.0,3.461182604,0.0,0.0,5.53792599,0.0,0.0,0.0,0.0,4.15347294,0.692232377,0.0,0.0,23.53578741,0.692232377,1.384459773,0.692232377,0.0,0.692232377,0.0,2.768946737,0.0,0.0,0.0,0.0,1.384459773,0.0,0.0,0.692232377,1.384459773,1.384459773,0.0,0.0,0.0,0.0,4.15347294,4.15347294,0.0,20.07657314,0.692232377,0.0,0.0,0.0,0.692232377,5.53792599,12.46170286,1.384459773,0.692232377,0.0,5.53792599,1.384459773,8.306791832,0.0,2.076734349,0.0,0.0,0.692232377,0.0,0.692232377,0.692232377,0.0,0.0,0.692232377,0.692232377,0.692232377,0.692232377,0.0,2.076734349,0.692232377,2.768946737,0.0,0.0,0.0,0.0,0.692232377,0.692232377,0.0,0.0,0.0,7.614696864,0.0,5.53792599,0.0,0.0,2.076734349,0.0,6.230194826,0.692232377,0.0,0.692232377,2.768946737,0.0,0.692232377,0.0,0.0,0.0,11.76732754,2.768946737,1.384459773,0.0,1.384459773,0.0,17.99765515,0.0,0.0,0.0,0.0,1.384459773,0.692232377,0.0,0.0,0.0,35.30780548,3.461182604,0.0,3.461182604,1.384459773,0.692232377,2.768946737,0.692232377,0.0,0.692232377,0.0,0.0,0.016427016,0.001891587,0.0,,0.0,0.0,0.0,0.002726055,0.0,0.0574723,0.0,0.652608568,0.0,0.016730847,0.0,0.002981448,0.0,0.0,0.023240214,0.162112038
3e153224-6f21-4b87-9532-824eecb15296,5,Male,Naive,0.26,-2172.127705,3118.974249,Excitatory,E-21,0.0,0.0,0.0,3.472393422,0.0,1.736213618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736213618,0.0,0.0,0.0,0.0,6.944745689,1.736213618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25521938,0.0,3.472393422,0.0,0.0,0.0,0.0,15.62646797,0.0,1.736213618,0.0,0.0,5.208690342,0.0,0.0,0.0,0.0,5.208690342,0.0,0.0,0.0,0.0,27.78061036,1.736213618,0.0,13.89018179,1.736213618,0.0,0.0,1.736213618,0.0,17.36115513,8.680995093,0.0,5.208690342,1.736213618,1.736213618,3.472393422,0.0,0.0,8.680995093,0.0,0.0,0.0,0.0,1.736213618,1.736213618,0.0,1.736213618,3.472393422,0.0,0.0,0.0,0.0,1.736213618,0.0,0.0,0.0,0.0,0.0,0.0,1.736213618,0.0,0.0,0.0,0.0,10.4182619,0.0,3.472393422,0.0,0.0,1.736213618,0.0,5.208690342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736213618,0.0,3.472393422,0.0,0.0,5.208690342,1.736213618,46.87403137,0.0,0.0,0.0,0.0,1.736213618,0.0,0.0,0.0,0.0,48.61351536,6.944745689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014498245,0.001400099,0.0,,0.0,0.005723504,0.0,0.0,0.004506844,0.043609443,0.0,0.013732336,0.0,0.010255678,0.0,0.026240146,0.0,0.0,0.007941206,0.0
d79ace9b-82e7-496c-aac3-0e0270050901,5,Male,Naive,0.26,-2166.609904,3167.912484,Excitatory,E-12,0.64179905,0.64179905,0.0,2.567138731,0.0,0.0,10.26937939,0.64179905,0.0,0.0,0.64179905,0.64179905,0.0,0.64179905,0.0,0.0,0.0,0.0,9.626738654,0.0,0.0,7.701417362,3.208913496,0.64179905,1.925364589,0.64179905,0.64179905,0.0,0.0,1.925364589,0.0,0.64179905,0.0,3.208913496,0.0,1.925364589,0.0,12.19471457,1.283547238,0.0,0.0,1.925364589,0.64179905,0.0,0.0,0.0,8.343293683,0.0,0.0,0.64179905,0.0,1.283547238,4.49249917,0.0,57.1165734,2.567138731,0.0,0.0,9.626738654,0.0,0.0,1.283547238,28.88133525,0.0,0.64179905,1.925364589,3.208913496,2.567138731,4.49249917,0.0,0.64179905,0.0,0.0,0.64179905,0.64179905,0.64179905,7.059535267,1.283547238,0.0,3.208913496,0.0,0.0,2.567138731,0.0,0.64179905,0.64179905,0.64179905,10.90967746,0.64179905,0.0,0.0,0.0,2.567138731,0.64179905,3.208913496,0.64179905,10.90967746,3.208913496,4.49249917,0.0,0.0,2.567138731,0.0,0.64179905,1.283547238,1.283547238,0.0,1.925364589,0.0,3.208913496,0.0,0.0,0.0,0.0,7.059535267,0.0,0.0,1.283547238,0.64179905,1.283547238,0.0,0.0,0.64179905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19471457,0.0,1.283547238,0.64179905,0.64179905,1.283547238,0.0,0.0,0.0,0.0,0.0,0.0237172,0.022103322,0.710724204,,0.0,0.0,0.0,0.04980346,0.0,0.081234762,0.0,0.099038737,0.0,0.033729714,0.0,0.541416487,0.0,0.0,0.016280985,0.0
21c139e5-ddeb-4c3c-9da6-bfdabedcf2ba,5,Male,Naive,0.26,-2265.416195,3170.004078,Excitatory,E-6,0.587559459,0.587559459,4.112931802,0.0,0.587559459,2.350194336,0.587559459,1.175103864,0.0,0.0,1.762676287,0.0,0.0,0.0,0.0,0.587559459,0.587559459,0.0,8.225714272,0.0,0.587559459,2.937766863,1.762676287,1.175103864,0.0,1.175103864,0.0,0.587559459,0.587559459,0.0,18.21321311,0.0,0.0,3.525327346,0.0,0.0,0.0,5.287963325,1.175103864,0.0,0.0,0.0,0.0,0.0,0.0,0.587559459,1.175103864,0.587559459,0.0,0.0,0.587559459,0.0,5.287963325,2.350194336,0.0,8.225714272,0.587559459,0.0,1.175103864,0.0,0.0,6.463112701,9.987528131,0.0,0.0,0.0,7.638135257,4.700461279,6.463112701,0.0,0.0,0.587559459,0.0,0.0,0.0,1.175103864,0.587559459,0.0,1.762676287,2.937766863,0.587559459,0.0,0.587559459,0.587559459,2.350194336,0.587559459,1.175103864,0.0,0.0,0.0,0.0,1.762676287,0.587559459,0.0,0.587559459,1.175103864,3.525327346,0.0,6.463112701,0.587559459,0.0,4.700461279,0.587559459,12.33828522,0.0,0.0,0.0,1.175103864,0.587559459,2.350194336,0.0,0.0,2.937766863,4.700461279,3.525327346,0.0,0.0,0.0,0.587559459,9.987528131,0.0,0.0,1.762676287,0.0,1.175103864,0.0,0.587559459,0.0,0.587559459,12.92515378,0.0,0.0,4.700461279,0.0,0.0,2.350194336,0.0,0.0,0.0,0.0,0.000138706,0.025958987,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.055793539,0.0,0.555392498,0.0,0.0,0.0,0.021356836,0.0,0.0,0.018470607,0.337457529
